origin_date,horizon,y_true,y_pred,model_name,regime,metadata,feature_set
2013-12-31,5,-0.0151109205872896,-0.0067685183540187755,GBR,0,{'feature_set': 'returns_only'},returns_only
2013-12-31,5,-0.0151109205872896,-0.0014831808747177882,RF,0,{'feature_set': 'returns_only'},returns_only
2014-01-08,1,-0.0058759521218716,-2.064693290370999e-05,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-01-08,1,-0.0058759521218716,0.0021139419488083134,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-01-08,1,-0.0058759521218716,0.0004884119550775845,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-01-08,1,-0.0058759521218716,-0.0027805971245344722,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-01-08,1,-0.0058759521218716,-0.005116175760721943,RF,0,{'feature_set': 'returns_only'},returns_only
2014-01-08,5,0.0176885512750948,-2.064693290370999e-05,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-01-08,5,0.0176885512750948,0.0021139419488083134,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-01-08,5,0.0176885512750948,0.0004884119550775845,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-01-08,5,0.0176885512750948,-0.0027805971245344722,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-01-08,5,0.0176885512750948,-0.005116175760721942,RF,0,{'feature_set': 'returns_only'},returns_only
2014-01-15,1,-0.0025591810620601,3.88208887689718e-05,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-01-15,1,-0.0025591810620601,-0.0022072046502487896,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-01-15,1,-0.0025591810620601,-5.9650635757078885e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-01-15,1,-0.0025591810620601,-0.008472083778764516,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-01-15,1,-0.0025591810620601,-0.00371007498224718,RF,0,{'feature_set': 'returns_only'},returns_only
2014-01-15,5,0.0194688392762669,3.88208887689718e-05,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-01-15,5,0.0194688392762669,-0.0022072046502487896,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-01-15,5,0.0194688392762669,-5.9650635757078885e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-01-15,5,0.0194688392762669,-0.008472083778764516,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-01-15,5,0.0194688392762669,-0.0037100749822471797,RF,0,{'feature_set': 'returns_only'},returns_only
2014-01-22,1,0.009133367929424,0.00017793788874441912,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-01-22,1,0.009133367929424,-0.002917552618843805,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-01-22,1,0.009133367929424,5.112763861189621e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-01-22,1,0.009133367929424,0.0016506716825014337,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-01-22,1,0.009133367929424,0.0006805808613641072,RF,0,{'feature_set': 'returns_only'},returns_only
2014-01-22,5,-0.0015386193455738,0.00017793788874441912,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-01-22,5,-0.0015386193455738,-0.002917552618843805,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-01-22,5,-0.0015386193455738,5.112763861189621e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-01-22,5,-0.0015386193455738,0.0016506716825014337,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-01-22,5,-0.0015386193455738,0.0006805808613641073,RF,0,{'feature_set': 'returns_only'},returns_only
2014-01-29,1,0.0093486747483049,0.00019790806531030402,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-01-29,1,0.0093486747483049,-0.0009217433764256969,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-01-29,1,0.0093486747483049,0.0002792337869111345,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-01-29,1,0.0093486747483049,0.0018638320181843058,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-01-29,1,0.0093486747483049,0.00017461952510137155,RF,0,{'feature_set': 'returns_only'},returns_only
2014-01-29,5,0.0042016806722688,0.00019790806531030402,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-01-29,5,0.0042016806722688,-0.0009217433764256969,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-01-29,5,0.0042016806722688,0.0002792337869111345,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-01-29,5,0.0042016806722688,0.0018638320181843058,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-01-29,5,0.0042016806722688,0.00017461952510137185,RF,0,{'feature_set': 'returns_only'},returns_only
2014-02-12,1,-0.0010958358238692,0.00025139580017448555,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-02-12,1,-0.0010958358238692,-0.001535950229648626,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-02-12,1,-0.0010958358238692,-4.30488878418607e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-02-12,1,-0.0010958358238692,0.008013529476747131,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-02-12,1,-0.0010958358238692,0.0019637882059687726,RF,0,{'feature_set': 'returns_only'},returns_only
2014-02-12,5,0.0089721084454845,0.00025139580017448555,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-02-12,5,0.0089721084454845,-0.001535950229648626,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-02-12,5,0.0089721084454845,-4.30488878418607e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-02-12,5,0.0089721084454845,0.008013529476747131,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-02-12,5,0.0089721084454845,0.0019637882059687726,RF,0,{'feature_set': 'returns_only'},returns_only
2014-02-19,1,-0.0025130485211675,0.00022082789277947737,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-02-19,1,-0.0025130485211675,-0.0017837209944472127,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-02-19,1,-0.0025130485211675,-6.236882695998322e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-02-19,1,-0.0025130485211675,0.004850205219613371,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-02-19,1,-0.0025130485211675,0.0009490995328671574,RF,0,{'feature_set': 'returns_only'},returns_only
2014-02-19,5,0.0071428571428571,0.00022082789277947737,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-02-19,5,0.0071428571428571,-0.0017837209944472127,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-02-19,5,0.0071428571428571,-6.236882695998322e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-02-19,5,0.0071428571428571,0.004850205219613371,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-02-19,5,0.0071428571428571,0.0009490995328671574,RF,0,{'feature_set': 'returns_only'},returns_only
2014-02-26,1,-0.0024288351306713,0.000367512604134148,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-02-26,1,-0.0024288351306713,-0.0016747483867193393,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-02-26,1,-0.0024288351306713,0.0002711166900844742,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-02-26,1,-0.0024288351306713,0.0006650542996309342,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-02-26,1,-0.0024288351306713,0.001269604130199308,RF,0,{'feature_set': 'returns_only'},returns_only
2014-02-26,5,-0.0182362022385179,0.000367512604134148,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-02-26,5,-0.0182362022385179,-0.0016747483867193393,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-02-26,5,-0.0182362022385179,0.0002711166900844742,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-02-26,5,-0.0182362022385179,0.0006650542996309342,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-02-26,5,-0.0182362022385179,0.0012696041301993085,RF,0,{'feature_set': 'returns_only'},returns_only
2014-03-05,1,0.0006879606879606,0.0005358099262725239,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-03-05,1,0.0006879606879606,-1.187378058298532e-05,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-03-05,1,0.0006879606879606,1.5077776317219118e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-03-05,1,0.0006879606879606,0.00030195706895053647,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-03-05,1,0.0006879606879606,-0.0016002083095974149,RF,0,{'feature_set': 'returns_only'},returns_only
2014-03-05,5,-0.0199421677136304,0.0005358099262725239,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-03-05,5,-0.0199421677136304,-1.187378058298532e-05,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-03-05,5,-0.0199421677136304,1.5077776317219118e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-03-05,5,-0.0199421677136304,0.00030195706895053647,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-03-05,5,-0.0199421677136304,-0.0016002083095974146,RF,0,{'feature_set': 'returns_only'},returns_only
2014-03-12,1,0.0028487129921659,0.00047937934123931506,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-03-12,1,0.0028487129921659,0.0017747298599599956,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-03-12,1,0.0028487129921659,0.0008709966638548419,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-03-12,1,0.0028487129921659,-0.007416430307537368,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-03-12,1,0.0028487129921659,-0.004285651094272316,RF,0,{'feature_set': 'returns_only'},returns_only
2014-03-12,5,0.0062949640287768,0.00047937934123931506,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-03-12,5,0.0062949640287768,0.0017747298599599956,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-03-12,5,0.0062949640287768,0.0008709966638548419,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-03-12,5,0.0062949640287768,-0.007416430307537368,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-03-12,5,0.0062949640287768,-0.004285651094272316,RF,0,{'feature_set': 'returns_only'},returns_only
2014-03-19,1,-0.0102273855625061,0.0003639776230633481,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-03-19,1,-0.0102273855625061,-0.0006713952953384973,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-03-19,1,-0.0102273855625061,0.00048312437034387745,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-03-19,1,-0.0102273855625061,0.002006978587089028,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-03-19,1,-0.0102273855625061,0.0008021775806790767,RF,0,{'feature_set': 'returns_only'},returns_only
2014-03-19,5,0.0095324101946618,0.0003639776230633481,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-03-19,5,0.0095324101946618,-0.0006713952953384973,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-03-19,5,0.0095324101946618,0.00048312437034387745,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-03-19,5,0.0095324101946618,0.002006978587089028,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-03-19,5,0.0095324101946618,0.0008021775806790769,RF,0,{'feature_set': 'returns_only'},returns_only
2014-03-26,1,0.0063611967001291,0.000359104252587145,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-03-26,1,0.0063611967001291,-0.00223810610804669,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-03-26,1,0.0063611967001291,0.0002699430566440895,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-03-26,1,0.0063611967001291,0.003218191608208773,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-03-26,1,0.0063611967001291,0.0013064126474503603,RF,0,{'feature_set': 'returns_only'},returns_only
2014-03-26,5,-0.0009027986758952,0.000359104252587145,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-03-26,5,-0.0009027986758952,-0.00223810610804669,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-03-26,5,-0.0009027986758952,0.0002699430566440895,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-03-26,5,-0.0009027986758952,0.003218191608208773,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-03-26,5,-0.0009027986758952,0.001306412647450361,RF,0,{'feature_set': 'returns_only'},returns_only
2014-04-02,1,0.0069277108433736,0.000547208379174695,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-04-02,1,0.0069277108433736,-0.0016494827290290577,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-04-02,1,0.0069277108433736,8.295165754646731e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-04-02,1,0.0069277108433736,-0.004597311158815196,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-04-02,1,0.0069277108433736,0.0005325756946230973,RF,0,{'feature_set': 'returns_only'},returns_only
2014-04-02,5,-0.0017382906808304,0.000547208379174695,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-04-02,5,-0.0017382906808304,-0.0016494827290290577,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-04-02,5,-0.0017382906808304,8.295165754646731e-05,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-04-02,5,-0.0017382906808304,-0.004597311158815196,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-04-02,5,-0.0017382906808304,0.0005325756946230974,RF,0,{'feature_set': 'returns_only'},returns_only
2014-04-10,1,0.0029989358614685,0.0004982512303127981,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-04-10,1,0.0029989358614685,-0.00012968890270695626,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-04-10,1,0.0029989358614685,0.0012269687542959345,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-04-10,1,0.0029989358614685,-0.0035365056348223094,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-04-10,1,0.0029989358614685,-0.0009220744792676075,RF,0,{'feature_set': 'returns_only'},returns_only
2014-04-10,5,0.0059782084659145,0.0004982512303127981,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-04-10,5,0.0059782084659145,-0.00012968890270695626,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-04-10,5,0.0059782084659145,0.0012269687542959345,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-04-10,5,0.0059782084659145,-0.0035365056348223094,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-04-10,5,0.0059782084659145,-0.0009220744792676073,RF,0,{'feature_set': 'returns_only'},returns_only
2014-04-17,1,0.0,0.0004417586453059384,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-04-17,1,0.0,-0.0023905908784236938,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-04-17,1,0.0,0.0011161237799712377,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-04-17,1,0.0,-0.0045603109520768485,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-04-17,1,0.0,-0.0004684939895805413,RF,0,{'feature_set': 'returns_only'},returns_only
2014-04-17,5,0.0071942446043165,0.0004417586453059384,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-04-17,5,0.0071942446043165,-0.0023905908784236938,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-04-17,5,0.0071942446043165,0.0011161237799712377,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-04-17,5,0.0071942446043165,-0.0045603109520768485,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-04-17,5,0.0071942446043165,-0.0004684939895805413,RF,0,{'feature_set': 'returns_only'},returns_only
2014-04-24,1,-0.0132093933463797,0.00035429596943964745,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-04-24,1,-0.0132093933463797,-0.00129479136378444,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-04-24,1,-0.0132093933463797,-0.00015853179436124513,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-04-24,1,-0.0132093933463797,0.004303168802073289,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-04-24,1,-0.0132093933463797,0.0007311749651107162,RF,0,{'feature_set': 'returns_only'},returns_only
2014-04-24,5,-0.0032976916158689,0.00035429596943964745,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-04-24,5,-0.0032976916158689,-0.00129479136378444,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-04-24,5,-0.0032976916158689,-0.00015853179436124513,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-04-24,5,-0.0032976916158689,0.004303168802073289,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-04-24,5,-0.0032976916158689,0.0007311749651107163,RF,0,{'feature_set': 'returns_only'},returns_only
2014-05-05,1,0.0007018247443353,0.00022087652821100974,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-05-05,1,0.0007018247443353,0.00023326217420818578,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-05-05,1,0.0007018247443353,0.0005404521647027743,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-05-05,1,0.0007018247443353,-0.0006613853589751184,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-05-05,1,0.0007018247443353,0.0017160316889755281,RF,0,{'feature_set': 'returns_only'},returns_only
2014-05-05,5,0.0056818181818183,0.00022087652821100974,HistMean,0,{'feature_set': 'returns_only'},returns_only
2014-05-05,5,0.0056818181818183,0.00023326217420818578,AR_Linear,0,{'feature_set': 'returns_only'},returns_only
2014-05-05,5,0.0056818181818183,0.0005404521647027743,Ridge,0,{'feature_set': 'returns_only'},returns_only
2014-05-05,5,0.0056818181818183,-0.0006613853589751184,GBR,0,{'feature_set': 'returns_only'},returns_only
2014-05-05,5,0.0056818181818183,0.0017160316889755275,RF,0,{'feature_set': 'returns_only'},returns_only
2014-05-12,1,0.0111011993259986,0.0001342415863189998,HistMean,0,{'feature_set': 'returns_only'},returns_only
